outgoing_call_count,incoming_call_count,outgoing_minutes,incoming_minutes,avg_call_duration,outgoing_incoming_ratio,sms_sent,sms_received,download_mb,upload_mb,avg_daily_data_mb,recharge_count,avg_recharge_amount,recharge_amount,active_days,days_since_last_recharge,num_cell_site_latch_ons,default,uuid
30,37,55.105368155464205,92.92624383343629,2.1769354704250072,0.7894736842105263,14,18,430.5388608334256,120.03311167585805,21.32781724185217,3,1.613747492786209,4.841242478358627,22,0.2948426305513369,169,0,2655
37,44,105.9400701089679,60.811212145962486,2.0335522226211022,0.8222222222222222,17,0,552.9934209197446,108.65498732870213,24.268033927088684,4,18.742646567754896,74.97058627101958,27,21.054335881237847,231,0,2656
42,32,74.82778014850322,75.7352394560399,2.007506928060575,1.2727272727272727,16,27,661.6529321451604,103.78878593067809,25.019291650334925,4,17.81314323147199,71.25257292588796,25,1.4385989526754963,178,0,2657
35,53,51.76523759016947,154.706870183465,2.319911323299264,0.6481481481481481,19,26,944.5964841925452,287.51878539407653,36.602101518839774,4,9.604881238182275,38.4195249527291,28,3.2531848104371974,235,0,2658
46,41,61.22080688550889,154.0083232254788,2.445785569443042,1.0952380952380953,21,29,467.5387298286326,115.89682856494169,20.9409664949495,5,19.592240643679908,97.96120321839953,29,1.358277009806882,234,0,2659
33,44,61.35974230494736,108.94186078275328,2.1833538857397516,0.7333333333333333,0,26,825.0192247922871,180.23310250492074,34.18208320528105,7,1.823899473241413,12.767296312689892,26,5.778582808691063,218,0,2660
36,43,87.10763405039759,113.70469959828577,2.510154170608542,0.8181818181818182,16,11,354.7507842059041,115.2312285685029,15.506154924658524,5,1.790350395684034,8.95175197842017,25,10.704436380548028,192,0,2661
33,36,44.45022538752409,97.31221563037495,2.025177728827129,0.8918918918918919,13,25,380.9681722873307,52.03122492506269,18.103933122684282,4,8.466245674888672,33.86498269955469,23,2.63000357733868,201,0,2662
50,51,151.36872103268004,196.47076257771266,3.4101910157881634,0.9615384615384616,14,25,824.8645112635539,165.90699257816146,35.28105595448273,5,1.9512259395686007,9.756129697843004,29,4.430501732658698,255,0,2663
32,40,115.54289143335536,80.66551478697691,2.6877863865798943,0.7804878048780488,25,25,1010.9637288900252,137.8874360837792,35.72791180806836,5,1.9860678200611828,9.930339100305915,29,4.228707479756593,224,0,2664
30,52,68.4379050944021,186.24563619670724,3.068476401097703,0.5660377358490566,19,0,434.5713072052431,52.0490262279698,18.78855632826021,4,1.8235608774404692,7.294243509761877,26,16.19041283231615,228,0,2665
42,45,152.02938743178225,103.2318454793111,2.900695828535152,0.9130434782608695,18,27,694.0334411004144,276.2389144525327,24.557021863355068,3,1.9731520848849482,5.919456254654845,29,1.8715109489682995,276,0,2666
48,48,69.74152792562718,154.68131897602547,2.313637596924254,0.9795918367346939,20,29,989.6915390654433,237.46352305444665,34.57702315359121,8,1.9111901746147328,15.289521396917863,28,0.9072821548322599,223,0,2667
30,27,36.976611994055155,66.1320852434933,1.7777361592680767,1.0714285714285714,12,13,458.837267616942,141.92667378145146,22.10640053624202,4,1.5955119197863525,6.38204767914541,21,22.11000207761432,180,1,2668
42,45,144.5466069508197,119.82791173389234,3.004255894144455,0.9130434782608695,16,20,1594.9390033611944,336.72220973367047,78.92439970736889,8,17.477615712587024,139.8209257006962,24,4.009071245807564,209,0,2669
30,45,117.72916008262116,89.43482357639117,2.7258418902501624,0.6521739130434783,20,24,480.9036095638784,139.44887789888156,20.49648429817631,4,9.051003769014484,36.204015076057935,26,4.7985255322283775,191,0,2670
39,35,78.85299011300863,78.53799733743834,2.098546499339293,1.0833333333333333,0,23,853.7514344737344,241.14326107901377,30.43580058191554,8,9.344838353557105,74.75870682845684,27,9.673443745605026,224,0,2671
19,36,56.46674508783829,92.73718054415893,2.664355814857093,0.5135135135135135,13,14,248.87423790609924,99.31461340230013,11.869581891996239,4,1.5491122207093544,6.196448882837418,20,4.636382455858266,163,0,2672
44,41,130.39575846999477,115.3284322212062,2.8572580312930347,1.0476190476190477,19,0,1742.8550761407698,177.08276769232262,83.04589868056512,3,19.047334417837288,57.14200325351186,28,7.676121094391158,252,0,2673
49,46,149.7686907475689,97.10218961929233,2.571571670488138,1.0425531914893618,22,28,2080.0695338559776,629.1794246980129,76.32788556905143,7,9.782350845544894,68.47645591881425,29,0.531809320099974,220,0,2674
36,34,97.80567845104432,119.0864567292726,3.0548188053565766,1.0285714285714285,17,21,1231.6476100638286,299.807900649418,50.31150518252489,4,9.257926405683028,37.03170562273211,27,3.508590381357755,199,0,2675
61,45,107.92693031535808,142.07358595009663,2.336453423041633,1.326086956521739,0,34,1866.8736932138777,624.445330752133,77.22185796799545,4,9.286350010266325,37.1454000410653,27,1.5323056215920432,226,0,2676
40,30,49.69952914098439,70.63785441351007,1.6948927261196403,1.2903225806451613,21,16,873.9033357910688,240.29326911037933,36.52501996066402,3,1.8740769355963511,5.622230806789053,27,6.644481292083981,225,0,2677
29,30,30.185383772018984,96.14316747867646,2.1054758541782572,0.9354838709677419,25,29,497.4067609698661,101.52405748571513,22.41863868496942,4,1.8342070104455876,7.336828041782351,26,4.953048552414626,241,0,2678
37,39,57.0136589716257,39.781073859558376,1.25707445235304,0.925,20,0,430.0121041791427,55.247042079668475,19.225081447206282,3,1.73476287874955,5.20428863624865,24,33.539019164329346,191,0,2679
35,45,47.59800353198777,125.12970621612682,2.1324408610878343,0.7608695652173914,35,24,262.94925276934185,44.60446185873428,12.990336789214025,4,18.85719038391281,75.42876153565123,27,18.422768015866392,223,0,2680
34,52,37.89876757188618,133.96561179621716,1.9754526364149811,0.6415094339622641,24,23,225.55124947516478,50.941207190554145,8.898665396758165,3,9.068248078561584,27.204744235684753,26,1.315739270520569,210,0,2681
26,55,33.05439258599544,139.8956178774485,2.1091464690663893,0.4642857142857143,20,31,1293.2553253779708,233.49014172166522,46.382121008176924,4,9.421157587606412,37.68463035042565,27,7.37569907043481,232,1,2682
36,50,41.266690534326884,140.53033399761162,2.089620971631477,0.7058823529411765,22,18,474.5990842323819,68.84972084034153,17.246651616915646,5,1.8221114427190748,9.110557213595374,26,0.5318636138486857,238,1,2683
39,38,103.12864357604255,129.47825139910412,2.9821396791685473,1.0,13,25,327.7037419513986,38.535130106361436,15.377981216108775,2,17.26933905591749,34.53867811183498,24,63.92151481162437,217,0,2684
45,51,52.71582448424121,58.048864310049346,1.1419040081885623,0.8653846153846154,17,28,2229.9557479733608,469.9769357173159,80.01897936937918,8,1.8645125749265485,14.916100599412388,27,1.6663165296053843,238,0,2685
53,50,211.39426023730238,72.32497354402267,2.7280695555896637,1.0392156862745099,28,16,970.1264798608207,334.0066106122971,32.55367959015182,2,19.387872227709117,38.775744455418234,28,22.207733954501595,243,0,2686
35,40,87.683431109104,41.15219824115181,1.6952056493454715,0.8536585365853658,0,24,1025.1955433456844,221.25127135801407,41.7669986384691,4,17.04548117620707,68.18192470482828,24,10.112678084951973,197,1,2687
55,50,203.6847776700599,85.66616636417585,2.7297258871154315,1.0784313725490196,11,26,791.3852189168638,134.28110784997196,31.283354510588513,8,1.8633619034366116,14.906895227492893,27,6.855296950561205,208,0,2688
31,41,76.3666098304531,161.2514422439681,3.2550418092386466,0.7380952380952381,13,9,400.05916068064096,106.44818497319419,18.42891353400974,3,1.663308854064644,4.989926562193932,23,6.968631591408143,176,1,2689
36,24,50.67496825206402,50.88846220706286,1.664974269821752,1.44,11,23,2282.290222696742,861.5133731331691,90.5552233163681,3,1.692659998469988,5.077979995409963,23,9.056347010609963,197,0,2690
34,30,119.74455948422606,81.91170052328515,3.102404000115557,1.096774193548387,14,18,442.5063602340005,135.402574507384,17.16088790089841,4,16.782476529678675,67.1299061187147,23,3.0804261055433333,208,0,2691
46,53,78.80683359150397,210.42640948477762,2.892332430762816,0.8518518518518519,28,25,1325.2480082841441,377.332485579229,47.351431075992856,4,9.76437322097302,39.05749288389208,29,4.0626647701876575,242,0,2692
42,38,47.09672081397791,109.50939248515074,1.9334088061620822,1.0769230769230769,21,25,764.4540316638293,190.387479241659,30.605256667455436,3,1.8368985458384302,5.5106956375152905,26,13.511249084344362,205,1,2693
34,41,53.48274105952183,62.04390700401637,1.5200874745202395,0.8095238095238095,20,27,1177.7336100608352,145.7389506359015,53.28947140544172,6,1.7871552550586576,10.722931530351946,25,9.287018897303533,184,0,2694
37,48,103.543815695926,163.92716292630638,3.110127658398051,0.7551020408163265,22,31,1491.1601756548075,554.597360295235,52.387894936336885,6,9.069115748988883,54.4146944939333,26,3.7560912339248254,196,0,2695
35,39,80.63935532744269,103.57713375762259,2.456219854467537,0.875,19,16,615.9571241556351,89.58258699856098,24.57666104729587,5,9.588640697327886,47.94320348663943,28,3.854698386054492,214,0,2696
47,39,69.7884477954685,155.45694499335715,2.589027503319835,1.175,18,21,817.7944446221277,130.582818080227,30.8029344405357,8,1.8850832679070246,15.080666143256197,27,2.6490595363175853,215,0,2697
38,32,98.7608910038939,104.48643709323969,2.86263842390329,1.1515151515151516,0,18,238.03262273248714,37.57238767270189,8.136999931675557,4,1.7368050064145375,6.94722002565815,24,7.961346791828254,206,0,2698
39,32,150.5073323971498,127.50221673746131,3.86124373798071,1.1818181818181819,20,19,583.4697414855837,170.50329295059169,20.225838296815567,2,1.735005020126146,3.470010040252292,24,6.137013895682252,223,0,2699
23,36,73.13611777995744,132.20446148249036,3.422342987707464,0.6216216216216216,0,19,1040.6415709001622,145.2693439393473,41.246176250588306,7,1.7216014140879505,12.051209898615653,24,3.312648606268533,210,0,2700
38,43,45.89387250564453,66.49630272343697,1.3706118930375792,0.8636363636363636,20,26,1696.311047163868,324.95825838503634,73.38508266258158,7,1.9646193242159846,13.752335269511892,29,2.3433049630076073,229,0,2701
37,45,72.4961404234318,145.98935598090247,2.632355378365473,0.8043478260869565,16,21,2120.258639864941,329.41125766771495,76.00539586209864,4,1.87107688679344,7.48430754717376,27,7.915799161289081,215,1,2702
35,42,107.70133074766116,104.76060778920187,2.7238710068828595,0.813953488372093,17,19,1194.3134954343363,427.36452488942314,54.69754043187505,4,1.8534080326069042,7.413632130427617,27,1.7779519696343473,195,0,2703
42,47,59.65755345315904,65.29775621161276,1.3883923296085756,0.875,18,28,724.3965664701323,81.59738924099975,26.753928474608216,5,18.985225494117444,94.92612747058722,27,3.6694725849367638,236,0,2704
56,40,146.4935108953832,108.139274671475,2.6250802635758577,1.3658536585365855,0,0,837.2828437687324,122.836265948068,31.150978069035197,6,18.98136106417773,113.88816638506637,27,5.994629061877445,226,0,2705
27,39,71.23551560756005,49.961241213840886,1.8089068182298647,0.675,21,29,470.76250284403505,47.83206646590282,16.857043830669422,3,1.806185002316775,5.418555006950324,26,2.5955389761204755,229,0,2706
30,50,37.959880100290846,164.30187246851443,2.497058673688954,0.5882352941176471,16,12,460.1868760746229,127.86929182469632,16.778714457150812,2,17.708537741211927,35.417075482423854,25,1.0447393066204893,225,0,2707
32,38,90.18827144340372,79.18166717707044,2.385492093246115,0.8205128205128205,15,22,1464.3594525644546,300.1422467915865,69.37997758402649,10,9.13612400208254,91.36124002082539,26,0.07398399472528906,210,0,2708
39,48,144.30852409868817,164.48667653081185,3.5090363707897727,0.7959183673469388,0,18,656.7716786295224,222.21602802949198,28.2220798823579,3,19.314812146719227,57.94443644015768,28,1.1669079641779434,225,0,2709
46,43,135.93717433948834,131.0137886419208,2.966121810904546,1.0454545454545454,22,35,895.2692723380624,127.23347021091958,36.37036134391092,6,19.552619431819174,117.31571659091505,29,1.6558787820722374,253,0,2710
48,39,179.82940117432753,141.7686373882746,3.654523165484115,1.2,13,17,1198.4342525232826,353.35269884220634,57.37184769759108,3,9.218744947689592,27.656234843068773,26,11.662843668572624,221,1,2711
35,43,99.422527504356,66.9779375983056,2.106335001299514,0.7954545454545454,20,25,1046.847679200536,314.55332455748965,49.12030034156624,3,9.744267252758798,29.232801758276395,28,0.6607323789996216,232,0,2712
37,31,120.44978052387992,90.99445268327236,3.0644091769152504,1.15625,14,18,506.2298036492637,72.09543617017573,24.94152189590332,1,1.7406470609837776,1.7406470609837776,24,12.281018449949602,207,0,2713
40,43,147.11353506464977,154.4400325620564,3.589923424127454,0.9090909090909091,0,0,357.5441118198982,60.40359859879723,16.458698440845748,2,8.58475023046546,17.16950046093092,24,1.1429315889140865,209,0,2714
38,55,90.82144309276505,92.58986932476687,1.9511841746545948,0.6785714285714286,20,20,710.7765609338084,90.12259118012794,32.77085351873718,5,19.49257729260239,97.46288646301196,28,1.6436485089361348,215,0,2715
41,25,60.432008671449054,83.74109955396641,2.1518374362002306,1.5769230769230769,15,22,648.4204686668057,151.6915673236201,31.65901245418535,5,9.297512902755681,46.48756451377841,27,1.1096447764382178,196,0,2716
33,32,44.809901390347896,59.3454499904215,1.578111384557112,1.0,21,20,673.9255816132597,229.30997746085995,31.954901695954696,4,1.8632872750503102,7.453149100201241,27,10.093217922349082,227,0,2717
41,45,158.28056762121486,155.09358213955758,3.6020017213881887,0.8913043478260869,23,23,1377.7910256637524,142.84827271647666,47.13357823479758,4,9.325988757021172,37.30395502808469,27,3.562877514497055,233,0,2718
33,33,87.1455204195777,84.03673888221468,2.5549590940566027,0.9705882352941176,17,27,1941.3228372006436,451.2120085506714,82.14121941929598,3,1.8622040933970023,5.586612280191007,27,6.637260720273098,240,0,2719
32,48,97.57753207353159,143.92590237099552,2.981523882031199,0.6530612244897959,18,27,350.3142061992147,129.6299934886198,13.315818785544947,4,1.8737551902503709,7.495020761001483,27,10.888412856183965,219,0,2720
51,54,144.60356903821096,113.88054377449394,2.4385293661575935,0.9272727272727272,0,26,194.9698026627757,68.63287591084281,7.571340147250067,6,9.538686970723083,57.23212182433849,28,8.695421220767818,231,0,2721
30,39,80.84430966456246,135.62657453294784,3.092441202821576,0.75,16,22,2195.926648281685,231.32215703911868,98.91473639697459,4,8.589806379712146,34.35922551884858,24,3.9816680870591723,180,0,2722
34,33,91.0604290176253,45.19320206959664,2.0037298689297347,1.0,16,17,944.9170684355622,307.7207171502549,46.38447408350149,5,18.53918310817159,92.69591554085794,27,4.758039541573622,220,0,2723
31,39,74.99291493149565,61.633525862121644,1.9243160675157365,0.775,12,18,765.5779667036082,123.7205771449588,32.62048165353197,2,1.6979424506023637,3.3958849012047274,23,0.7851063073648421,191,1,2724
40,47,146.13001936419633,59.674038687246004,2.338682477857299,0.8333333333333334,24,23,1551.0987349464215,256.0748002025425,54.21692767738963,7,1.9433011986446518,13.603108390512563,28,2.5955657507528453,213,0,2725
33,33,44.96804831351832,127.00889388522748,2.5668200328171014,0.9705882352941176,14,25,281.7938575521907,76.72143656532062,9.608640712960092,5,8.295203326600094,41.47601663300047,23,2.6084186387378723,191,0,2726
40,45,125.90225998265325,107.94893752179622,2.719199970981971,0.8695652173913043,14,0,793.5854510859276,234.5783066762787,35.27747317340297,8,18.66697723531295,149.3358178825036,27,0.7270272288594702,221,0,2727
35,37,106.47894562252695,90.00174173580858,2.6915162651826785,0.9210526315789473,14,19,1053.6280735118696,273.7346262108769,36.081746331364364,3,1.7788907804580552,5.3366723413741655,25,8.326085038655336,235,0,2728
44,36,52.23660028917554,68.56090358807587,1.4913272083611286,1.1891891891891893,20,24,1207.6233450319703,457.32530151633324,45.101445323187335,3,1.9445093429257525,5.833528028777257,28,6.446908863717157,234,0,2729
54,54,89.16300196224374,130.09185880955232,2.011512484144918,0.9818181818181818,0,20,814.6918682786265,224.22103451978447,36.51472158507272,6,9.110690535130225,54.66414321078135,26,5.817610271684618,218,0,2730
44,49,147.9776754861939,83.55885586322083,2.463154588823561,0.88,19,30,551.8582307071857,160.13932637359255,21.404707572472855,7,1.8844700706290851,13.191290494403596,27,0.19947567942884462,193,0,2731
25,34,42.533154741913755,131.0677935449798,2.8933491381148926,0.7142857142857143,16,0,746.7856481118201,229.32106046256158,25.45557824901883,5,1.5895543995023256,7.947771997511628,21,20.221127157473884,163,1,2732
30,27,81.99621849485493,48.33976683328312,2.2471721608299666,1.0714285714285714,0,22,852.067352953034,192.37229122099188,29.62048650379921,2,8.701716256680875,17.40343251336175,24,10.485076621056514,203,0,2733
26,40,32.529641377332666,151.05367957845712,2.740049566504325,0.6341463414634146,27,26,968.7667674777707,222.78213188777488,43.76551997167118,6,1.893909291966997,11.363455751801983,27,7.556757777678552,226,0,2734
41,33,68.4145026445235,81.3252134478171,1.9965295478978744,1.2058823529411764,23,23,1502.0522381016397,494.3736313066158,51.09186809227603,5,1.8260253318196995,9.130126659098497,26,6.91148821091306,240,0,2735
43,40,157.92193668212806,92.46139806661965,2.980753985104139,1.048780487804878,0,27,522.2572083095986,158.58101587760683,20.000085173151287,3,8.84960937196446,26.54882811589338,25,4.947599393190604,216,0,2736
34,54,70.90314021379235,184.2189979543618,2.866540878293867,0.6181818181818182,0,23,1765.9881193901883,523.890454580133,75.19256770334597,1,1.8421013299236133,1.8421013299236133,26,3.0875914455104994,249,0,2737
41,45,140.12305179066405,111.77383079144663,2.895366466461042,0.8913043478260869,18,33,669.292561310085,124.91650530956097,27.93638472057328,6,18.827558374108616,112.96535024465169,27,24.532830618663215,197,0,2738
36,43,87.674623011489,77.43041482786633,2.0638129729919417,0.8181818181818182,0,15,720.9317548238619,144.48421894860434,26.309379593433825,9,9.316845491405976,83.85160942265378,27,11.008514922489981,222,0,2739
40,37,78.67246458386204,85.29969791248979,2.10220721149169,1.0526315789473684,22,23,662.5114434094188,88.76395420527473,23.588223451286883,6,16.96040170713396,101.76241024280377,23,51.6650726142779,167,0,2740
41,50,110.68726691852446,115.94608114225512,2.463405957182387,0.803921568627451,21,0,510.9980208305482,158.37246478452016,17.15095622312074,1,1.8843972840807321,1.8843972840807321,27,15.622071434291207,233,0,2741
36,44,93.66928348478602,82.96173193641889,2.1806298200148753,0.8,0,32,428.83183405278766,98.90032813871176,17.215631548267407,4,9.644069058772772,38.576276235091086,28,6.714254601377095,229,0,2742
33,38,130.49313070165465,85.92487545226166,3.0058056410266154,0.8461538461538461,15,21,315.5206868377908,65.04026373233938,13.654050508181577,2,1.7252729921847272,3.4505459843694544,24,3.1944356027914003,193,0,2743
36,33,73.19846528939794,44.89147510157094,1.6869991484424125,1.0588235294117647,12,23,509.5737660251371,87.30695308081329,22.967152626568474,4,1.7438430404921803,6.975372161968721,24,4.1733944339101505,190,0,2744
45,39,133.24908890795828,148.99853838603678,3.320560321105824,1.125,25,24,575.0820254249262,86.57142572516373,26.95675107649373,8,1.8571263292257365,14.857010633805892,27,1.811133221911091,230,0,2745
48,52,147.29444528679971,151.83729182213762,2.961700367415221,0.9056603773584906,17,36,1420.8567572428312,443.9252037450848,52.9646883654636,8,1.9546570682209565,15.637256545767652,29,5.594182884697815,235,1,2746
39,33,112.28152855564944,52.12570521571582,2.2521538872789764,1.1470588235294117,0,21,594.6147126786177,150.13005642114499,28.674225213759794,4,17.951034876994044,71.80413950797617,25,5.371286941231901,191,1,2747
44,39,107.25855652553064,131.36162289109953,2.8407164216265492,1.1,24,20,483.17931426797054,157.0808155053341,22.994456329158368,4,1.8458773093246876,7.3835092372987505,26,16.489292737834226,227,0,2748
45,45,150.76923995072949,80.95991417264645,2.546474221135999,0.9782608695652174,22,19,1542.2801185486612,430.49264303831853,62.60433347421502,6,1.8507612181704387,11.104567309022633,27,6.335279176955894,192,0,2749
39,52,128.87753834392538,145.01735961656982,2.977118456092339,0.7358490566037735,13,23,384.2755475706427,139.7665624890639,15.428654331414307,12,1.8336016456982955,22.003219748379546,26,7.064743821968904,222,1,2750
37,43,143.45300293973096,160.95996590302195,3.7581848005278133,0.8409090909090909,19,26,964.4792516332747,345.2856009595957,41.0557132072882,2,9.43071188556816,18.86142377113632,27,3.3766395605391994,264,0,2751
38,42,149.3738041541891,138.42438215140885,3.553064028464172,0.8837209302325582,22,31,1321.332607820011,364.07210148418153,44.24089834770271,3,9.220331852490707,27.66099555747212,26,3.0235407274982276,194,0,2752
40,44,65.82989234873958,60.1075275472169,1.4816167046583115,0.8888888888888888,0,26,1563.3723217123068,588.269109199411,72.2639125755107,2,1.8331214535461757,3.6662429070923515,26,2.1604758777689455,214,0,2753
39,48,115.56995409133754,126.59637213614715,2.7518900707668714,0.7959183673469388,23,0,603.6451631703475,231.9747757819806,27.30595943532397,8,9.947697505190705,79.58158004152564,29,6.966815418878619,246,0,2754
47,62,167.76284110108716,193.62699256726467,3.2853621242577438,0.746031746031746,22,19,2442.724916717129,336.60180766094646,99.97682459357755,4,1.9561105044809088,7.824442017923635,29,1.3285299042555598,236,0,2755
40,54,155.47714335486322,86.72708770824809,2.549518221716961,0.7272727272727273,28,28,726.0600736479507,284.5167503332894,24.30744666743265,6,9.826333183744042,58.95799910246426,29,7.874492105473357,243,0,2756
34,35,48.56017128596736,45.55697380328962,1.3445306441322427,0.9444444444444444,17,20,689.4754444712567,227.3357367398539,30.97880076536079,3,8.896530681185723,26.68959204355717,25,46.08844475048125,209,0,2757
43,41,165.43191541661702,59.20696321200583,2.6428103368073277,1.0238095238095237,0,21,1508.317839016844,433.91283355377175,71.40970171071967,6,1.8918761707697382,11.35125702461843,27,2.907439870208622,244,1,2758
39,49,65.3792051512511,190.59262274542948,2.8760879538952873,0.78,24,19,465.27176021354967,176.31140829392308,16.886110306397768,5,1.83638550366899,9.18192751834495,26,22.03518861705776,211,0,2759
41,37,111.41138476638459,130.80051665298336,3.065973435688202,1.0789473684210527,17,22,805.3734137046323,272.5191653617415,36.61593782410966,6,1.919431877679037,11.516591266074222,28,1.816875765342163,212,0,2760
28,49,82.9602148499803,175.11724367634636,3.3086853657221367,0.56,0,18,908.2802724066414,323.6158790402391,42.2366309268491,5,17.742984260954383,88.71492130477192,25,0.6918829703001989,238,0,2761
39,37,141.90344464861545,64.33232422492212,2.6783866087472408,1.0263157894736843,17,25,1186.5703866738213,183.03941797439194,46.1483131433293,6,1.8860700129817825,11.316420077890694,27,7.601920846161434,236,0,2762
35,30,119.38589256044051,80.24143410562529,3.024656464637361,1.1290322580645162,18,20,1192.8550105469646,269.61737315090323,55.743203574601935,4,8.436318266765706,33.745273067062826,23,15.650858973190049,189,0,2763
35,45,133.12541971321843,110.82211996037266,3.0116980206616186,0.7608695652173914,0,21,541.1792051735006,114.53793212281077,18.443175486313528,3,1.826899966336333,5.480699899008999,26,12.592060200261132,201,0,2764
41,44,137.84654465934375,154.1284160974305,3.395057683218305,0.9111111111111111,13,21,1030.0702620887253,182.5071756473104,50.48322742155897,6,18.32956476050698,109.97738856304187,26,4.4710077459536315,222,0,2765
41,33,82.6646027046358,74.75263053158189,2.098896443149569,1.2058823529411764,14,19,760.2288319621874,133.13934953414662,37.55053043071615,4,17.619976992490937,70.47990796996375,25,7.389009395407912,197,0,2766
42,44,64.53493633680546,115.00189338905668,2.063641720986921,0.9333333333333333,0,25,909.135719778999,137.5903254548789,31.765538844007278,3,1.8068760437448477,5.420628131234543,26,1.278552784244702,229,0,2767
35,55,51.34398861752984,150.87945223211483,2.222235613732359,0.625,21,22,563.0690251793914,157.30939958404522,21.838651176447605,2,9.373133932361629,18.746267864723258,27,20.135185952130964,214,0,2768
37,36,46.71662252783984,76.10592113369853,1.6597641035343023,1.0,12,18,551.7386547174775,164.41311612138904,18.986514341368558,0,9.126502388325486,0.0,26,9.121968074744073,195,1,2769
45,36,170.87408886817474,39.66523397756457,2.567552717630967,1.2162162162162162,25,18,561.5205425815305,219.9148770947229,23.55274137559186,7,1.919885440215013,13.43919808150509,28,0.9736518738257411,222,0,2770
39,34,95.88505600366864,84.51397238926462,2.4378247080126116,1.1142857142857143,15,27,2092.9708769459457,835.1249950399925,70.0491606531773,2,19.280647791203872,38.561295582407745,28,0.7721247350042209,250,1,2771
34,37,132.46735073825116,91.75271086199439,3.1141675222256326,0.8947368421052632,19,18,434.91064393857977,110.08627171303601,19.96848757841188,4,8.430937831360337,33.72375132544135,23,39.893347839907804,183,0,2772
47,60,156.25890832891957,67.3529686646705,2.070480342533241,0.7704918032786885,21,27,1417.7592041735052,436.2218140504448,66.19010969810462,4,19.43833180536407,77.75332722145627,28,26.254303040981945,248,0,2773
46,53,177.62151502842525,130.31908398660136,3.0794059901502657,0.8518518518518519,15,26,1987.1187451079336,503.62996746684684,98.49573693623707,5,1.9617616814196754,9.808808407098377,29,0.8364449425644556,219,0,2774
46,51,165.86271185133117,129.20493576754282,3.010894363457898,0.8846153846153846,20,31,993.8706018386781,135.57477800106196,42.83295028576147,4,19.40120812068791,77.60483248275165,28,12.7532558414382,239,0,2775
37,37,101.74973758888463,51.92543354454632,2.0490022817790794,0.9736842105263158,16,26,287.3056227062452,99.53828602212853,10.904126267041974,5,8.320909886114253,41.60454943057126,23,9.922937293709811,179,0,2776
39,42,65.42246566185365,60.14353453182935,1.5312926852888171,0.9069767441860465,18,0,1361.7500003121309,294.5890937899095,61.91321105464131,4,8.789294487579081,35.157177950316324,25,8.735821864818178,186,0,2777
37,41,65.19930719833835,156.1930565142999,2.802434983704282,0.8809523809523809,16,28,1467.4643759049977,311.43180070996914,52.15435041416209,3,19.416430213899773,58.24929064169932,28,1.3733831645360086,219,0,2778
34,37,71.88055680742991,58.13247379800259,1.8057365361865625,0.8947368421052632,19,23,427.6926028301801,125.49155162360954,20.97228212911406,4,1.7695635260558933,7.078254104223573,25,43.35806705628653,226,0,2779
33,43,35.405460453870795,83.26356318031603,1.5411561510933354,0.75,20,0,479.1032042515179,151.25941059021883,16.883226371902396,3,16.809664882278415,50.42899464683525,23,9.027646631684814,175,1,2780
30,48,90.01550170346616,90.86484994814967,2.289624704450833,0.6122448979591837,18,27,480.94609013262095,149.53244519259226,23.328972185224252,4,19.422524206032286,77.69009682412914,28,2.6943024288113313,244,0,2781
25,43,66.63779627799221,127.82754860898557,2.81833833169533,0.5681818181818182,18,22,298.41944564039756,86.5851269349314,11.700955741540435,4,8.959875578280707,35.83950231312283,25,7.089578755015136,203,0,2782
47,35,61.24470086611168,102.40619328611555,1.9716975199063522,1.3055555555555556,0,24,1526.049813028471,474.7460829664837,73.01826553745087,5,1.807825350773364,9.03912675386682,26,3.3169826228717314,216,1,2783
40,27,138.98599692794858,100.93062468514456,3.5281856119572517,1.4285714285714286,20,0,308.3089475463218,81.96391885232677,12.507890967516527,3,1.7332293847134308,5.199688154140293,24,2.495318118118547,175,0,2784
52,49,180.3372383693562,108.2089149633506,2.828883856203008,1.04,19,0,3686.776571545548,740.523581202874,165.72960544220786,8,1.9714373518431358,15.771498814745087,29,10.696843928825452,232,0,2785
34,42,46.094177702879165,140.28894979661126,2.4205600973959798,0.7906976744186046,16,12,707.4328906183097,154.80210775608674,30.313062594545006,4,17.95068745416571,71.80274981666284,25,17.66154725553483,170,0,2786
36,38,58.02007529536442,81.02636743855226,1.8539525697855557,0.9230769230769231,24,0,755.9002416951479,292.324020954909,34.38604132720853,4,17.6846337965581,70.7385351862324,25,8.341151640595207,201,0,2787
26,53,45.530236959269104,91.1671083856429,1.7087168168114002,0.48148148148148145,18,33,1091.1306473518976,217.86715933893475,54.22101940868892,3,9.29920285938283,27.897608578148493,27,6.4366779284641185,217,0,2788
32,46,82.46191135946059,168.99625538577473,3.183014768927029,0.6808510638297872,18,29,395.67680867421893,137.61038525390447,13.962110108510972,2,1.848730266468189,3.697460532936378,26,2.5393522511694067,195,0,2789
40,30,153.39002702918685,73.529572504031,3.1960506976509557,1.2903225806451613,21,28,465.08011185765105,132.88146511118148,17.735522573565547,10,18.98354606564316,189.83546065643162,27,1.0806411841640977,238,0,2790
31,52,92.87105578399294,112.91970782073344,2.449890042913409,0.5849056603773585,20,22,509.1533759965842,70.23543642582025,24.89652001680289,1,1.7987728516455905,1.7987728516455905,25,8.56558546643134,225,0,2791
